temperature,control,nastaw_t
56.02661711466375,9.0,55.0
55.652588344600005,26.0,55.0
55.69934194085798,22.0,55.0
55.60583474834203,24.0,55.0
54.62400922692467,35.0,55.0
55.79284913337392,12.0,55.0
55.83960272963188,21.0,55.0
55.1850523820203,30.0,55.0
55.13829878576233,25.0,55.0
55.278559574536246,22.0,55.0
56.12012430717968,13.0,55.0
55.93310992214782,22.0,55.0
56.307138692211566,16.0,55.0
55.83960272963188,25.0,55.0
56.260385095953595,15.0,55.0
55.69934194085798,26.0,55.0
55.37206676705219,25.0,55.0
56.260385095953595,10.0,55.0
56.12012430717968,19.0,55.0
55.79284913337392,22.0,55.0
55.37206676705219,24.0,55.0
55.37206676705219,21.0,55.0
56.12012430717968,11.0,55.0
56.35389228846954,14.0,55.0
56.40064588472751,15.0,55.0
56.02661711466375,20.0,55.0
55.97986351840579,17.0,55.0
56.35389228846954,12.0,55.0
55.278559574536246,29.0,55.0
55.46557395956812,17.0,55.0
55.97986351840579,11.0,55.0
55.1850523820203,26.0,55.0
56.21363149969562,6.0,55.0
55.41882036331015,25.0,55.0
55.0447915932464,22.0,55.0
55.278559574536246,16.0,55.0
55.32531317079422,17.0,55.0
54.857777208214515,24.0,55.0
55.231805978278274,15.0,55.0
55.97986351840579,8.0,55.0
55.231805978278274,25.0,55.0
55.55908115208406,14.0,55.0
55.13829878576233,22.0,55.0
55.41882036331015,14.0,55.0
55.88635632588985,11.0,55.0
55.60583474834203,18.0,55.0
54.857777208214515,25.0,55.0
56.02661711466375,4.0,55.0
56.16687790343765,12.0,55.0
55.83960272963188,17.0,55.0
55.69934194085798,16.0,55.0
55.09154518950436,22.0,55.0
54.7175164194406,22.0,55.0
55.46557395956812,9.0,55.0
55.97986351840579,9.0,55.0
55.60583474834203,18.0,55.0
55.0447915932464,21.0,55.0
55.60583474834203,9.0,55.0
55.55908115208406,15.0,55.0
55.09154518950436,20.0,55.0
56.12012430717968,3.0,55.0
55.79284913337392,16.0,55.0
55.0447915932464,22.0,55.0
56.02661711466375,3.0,55.0
56.07337071092172,11.0,55.0
55.0447915932464,24.0,55.0
54.81102361195654,18.0,55.0
55.74609553711595,4.0,55.0
54.81102361195654,24.0,55.0
54.53050203440874,20.0,55.0
55.55908115208406,4.0,55.0
55.13829878576233,18.0,55.0
55.32531317079422,12.0,55.0
54.95128440073046,19.0,55.0
55.37206676705219,10.0,55.0
55.51232755582609,12.0,55.0
55.37206676705219,15.0,55.0
55.41882036331015,13.0,55.0
55.55908115208406,11.0,55.0
55.13829878576233,18.0,55.0
54.904530804472486,17.0,55.0
55.41882036331015,8.0,55.0
54.34348764937687,27.0,55.0
54.904530804472486,10.0,55.0
55.09154518950436,12.0,55.0
54.34348764937687,24.0,55.0
54.53050203440874,15.0,55.0
55.55908115208406,3.0,55.0
55.41882036331015,14.0,55.0
54.67076282318263,23.0,55.0
55.231805978278274,9.0,55.0
54.857777208214515,18.0,55.0
55.231805978278274,10.0,55.0
54.20322686060295,27.0,55.0
54.99803799698843,8.0,55.0
55.60583474834203,7.0,55.0
54.81102361195654,22.0,55.0
54.4369948418928,20.0,55.0
55.13829878576233,8.0,55.0
55.09154518950436,15.0,55.0
55.32531317079422,11.0,55.0
55.37206676705219,13.0,55.0
54.7175164194406,22.0,55.0
54.4369948418928,19.0,55.0
54.4369948418928,17.0,55.0
54.857777208214515,12.0,55.0
54.016212475571066,26.0,55.0
55.231805978278274,3.0,55.0
54.5772556306667,23.0,55.0
54.7175164194406,15.0,55.0
54.390241245634826,21.0,55.0
53.875951686797166,25.0,55.0
54.20322686060295,16.0,55.0
54.249980456860925,19.0,55.0
54.76427001569857,12.0,55.0
54.2967340531189,23.0,55.0
55.278559574536246,7.0,55.0
54.48374843815077,26.0,55.0
53.78244449428122,28.0,55.0
54.62400922692467,11.0,55.0
53.829198090539194,29.0,55.0
54.76427001569857,10.0,55.0
54.857777208214515,17.0,55.0
54.7175164194406,20.0,55.0
54.48374843815077,22.0,55.0
53.92270528305514,27.0,55.0
53.829198090539194,23.0,55.0
53.829198090539194,23.0,55.0
54.81102361195654,10.0,55.0
54.904530804472486,18.0,55.0
54.76427001569857,21.0,55.0
54.7175164194406,20.0,55.0
54.67076282318263,20.0,55.0
54.62400922692467,21.0,55.0
53.875951686797166,30.0,55.0
53.73569089802325,25.0,55.0
54.4369948418928,15.0,55.0
53.73569089802325,31.0,55.0
53.875951686797166,23.0,55.0
54.76427001569857,13.0,55.0
54.2967340531189,27.0,55.0
55.1850523820203,12.0,55.0
53.68893730176528,39.0,55.0
54.34348764937687,17.0,55.0
54.81102361195654,17.0,55.0
54.62400922692467,24.0,55.0
54.62400922692467,22.0,55.0
54.48374843815077,24.0,55.0
55.13829878576233,15.0,55.0
54.7175164194406,26.0,55.0
54.4369948418928,26.0,55.0
55.13829878576233,15.0,55.0
53.875951686797166,37.0,55.0
55.231805978278274,9.0,55.0
54.62400922692467,29.0,55.0
54.7175164194406,22.0,55.0
54.76427001569857,22.0,55.0
54.10971966808701,31.0,55.0
54.20322686060295,24.0,55.0
55.1850523820203,13.0,55.0
55.0447915932464,23.0,55.0
54.76427001569857,26.0,55.0
55.0447915932464,20.0,55.0
54.34348764937687,31.0,55.0
54.67076282318263,21.0,55.0
54.016212475571066,32.0,55.0
54.249980456860925,24.0,55.0
54.95128440073046,17.0,55.0
53.875951686797166,37.0,55.0
55.32531317079422,9.0,55.0
55.09154518950436,25.0,55.0
54.016212475571066,37.0,55.0
54.81102361195654,17.0,55.0
54.857777208214515,24.0,55.0
54.2967340531189,31.0,55.0
53.92270528305514,31.0,55.0
55.32531317079422,10.0,55.0
54.10971966808701,38.0,55.0
54.016212475571066,29.0,55.0
54.99803799698843,16.0,55.0
55.278559574536246,21.0,55.0
55.0447915932464,26.0,55.0
54.62400922692467,30.0,55.0
54.62400922692467,26.0,55.0
54.48374843815077,28.0,55.0
54.15647326434498,31.0,55.0
55.231805978278274,14.0,55.0
55.1850523820203,24.0,55.0
55.51232755582609,20.0,55.0
54.62400922692467,34.0,55.0
54.76427001569857,24.0,55.0
54.5772556306667,28.0,55.0
54.95128440073046,22.0,55.0
55.231805978278274,21.0,55.0
55.1850523820203,24.0,55.0
54.62400922692467,31.0,55.0
55.69934194085798,12.0,55.0
55.0447915932464,30.0,55.0
55.09154518950436,24.0,55.0
54.76427001569857,29.0,55.0
54.5772556306667,28.0,55.0
54.2967340531189,30.0,55.0
54.81102361195654,21.0,55.0
54.857777208214515,25.0,55.0
55.55908115208406,17.0,55.0
55.652588344600005,21.0,55.0
55.09154518950436,29.0,55.0
55.0447915932464,25.0,55.0
54.81102361195654,28.0,55.0
54.76427001569857,26.0,55.0
55.46557395956812,17.0,55.0
55.41882036331015,23.0,55.0
54.53050203440874,34.0,55.0
55.652588344600005,12.0,55.0
54.62400922692467,35.0,55.0
55.55908115208406,14.0,55.0
55.13829878576233,28.0,55.0
55.09154518950436,25.0,55.0
54.67076282318263,30.0,55.0
55.09154518950436,20.0,55.0
55.09154518950436,24.0,55.0
55.46557395956812,19.0,55.0
54.62400922692467,33.0,55.0
55.652588344600005,13.0,55.0
54.81102361195654,33.0,55.0
56.02661711466375,9.0,55.0
55.278559574536246,30.0,55.0
55.69934194085798,17.0,55.0
55.41882036331015,25.0,55.0
54.81102361195654,30.0,55.0
55.55908115208406,15.0,55.0
55.1850523820203,26.0,55.0
55.55908115208406,18.0,55.0
54.81102361195654,31.0,55.0
54.904530804472486,23.0,55.0
55.231805978278274,20.0,55.0
55.652588344600005,17.0,55.0
55.09154518950436,28.0,55.0
55.13829878576233,22.0,55.0
55.46557395956812,18.0,55.0
55.278559574536246,24.0,55.0
55.32531317079422,21.0,55.0
56.02661711466375,13.0,55.0
56.21363149969562,16.0,55.0
56.21363149969562,18.0,55.0
55.41882036331015,27.0,55.0
55.83960272963188,15.0,55.0
55.79284913337392,19.0,55.0
54.95128440073046,29.0,55.0
56.260385095953595,5.0,55.0
55.83960272963188,22.0,55.0
55.32531317079422,24.0,55.0
55.93310992214782,12.0,55.0
55.231805978278274,26.0,55.0
55.79284913337392,12.0,55.0
54.857777208214515,29.0,55.0
55.652588344600005,11.0,55.0
55.09154518950436,25.0,55.0
55.37206676705219,16.0,55.0
55.97986351840579,11.0,55.0
55.83960272963188,18.0,55.0
55.79284913337392,17.0,55.0
55.13829878576233,25.0,55.0
56.02661711466375,7.0,55.0
55.74609553711595,19.0,55.0
55.652588344600005,17.0,55.0
55.0447915932464,24.0,55.0
55.1850523820203,17.0,55.0
56.16687790343765,5.0,55.0
55.1850523820203,26.0,55.0
55.278559574536246,16.0,55.0
54.95128440073046,21.0,55.0
55.69934194085798,9.0,55.0
55.231805978278274,21.0,55.0
55.13829878576233,18.0,55.0
56.12012430717968,5.0,55.0
55.46557395956812,22.0,55.0
55.13829878576233,20.0,55.0
54.81102361195654,21.0,55.0
55.41882036331015,11.0,55.0
54.99803799698843,21.0,55.0
55.652588344600005,9.0,55.0
54.81102361195654,26.0,55.0
55.278559574536246,12.0,55.0
55.69934194085798,11.0,55.0
55.74609553711595,14.0,55.0
55.652588344600005,15.0,55.0
55.60583474834203,15.0,55.0
55.13829878576233,20.0,55.0
55.55908115208406,11.0,55.0
55.09154518950436,20.0,55.0
55.32531317079422,13.0,55.0
55.60583474834203,11.0,55.0
55.93310992214782,10.0,55.0
55.09154518950436,23.0,55.0
55.46557395956812,11.0,55.0
55.69934194085798,11.0,55.0
55.32531317079422,18.0,55.0
55.41882036331015,13.0,55.0
55.46557395956812,13.0,55.0
55.41882036331015,14.0,55.0
54.95128440073046,20.0,55.0
55.51232755582609,8.0,55.0
54.81102361195654,22.0,55.0
55.652588344600005,5.0,55.0
54.62400922692467,26.0,55.0
55.37206676705219,7.0,55.0
55.41882036331015,13.0,55.0
54.48374843815077,25.0,55.0
54.99803799698843,10.0,55.0
55.278559574536246,11.0,55.0
54.4369948418928,25.0,55.0
54.390241245634826,18.0,55.0
54.67076282318263,14.0,55.0
55.32531317079422,8.0,55.0
54.34348764937687,27.0,55.0
54.2967340531189,19.0,55.0
55.46557395956812,3.0,55.0
55.41882036331015,14.0,55.0
54.95128440073046,20.0,55.0
54.53050203440874,21.0,55.0
54.95128440073046,12.0,55.0
54.390241245634826,23.0,55.0
55.0447915932464,10.0,55.0
54.81102361195654,19.0,55.0
54.15647326434498,25.0,55.0
54.53050203440874,14.0,55.0
54.15647326434498,23.0,55.0
55.1850523820203,6.0,55.0
54.5772556306667,23.0,55.0
54.4369948418928,20.0,55.0
54.99803799698843,11.0,55.0
55.13829878576233,15.0,55.0
54.857777208214515,20.0,55.0
54.4369948418928,22.0,55.0
54.48374843815077,18.0,55.0
55.231805978278274,9.0,55.0
54.95128440073046,19.0,55.0
54.4369948418928,24.0,55.0
54.34348764937687,20.0,55.0
54.95128440073046,12.0,55.0
54.34348764937687,25.0,55.0
53.969458879313095,25.0,55.0
54.34348764937687,17.0,55.0
54.390241245634826,20.0,55.0
54.390241245634826,20.0,55.0
54.016212475571066,25.0,55.0
54.016212475571066,22.0,55.0
55.1850523820203,7.0,55.0
54.390241245634826,28.0,55.0
54.06296607182904,25.0,55.0
54.857777208214515,12.0,55.0
53.92270528305514,32.0,55.0
53.875951686797166,24.0,55.0
54.857777208214515,11.0,55.0
53.875951686797166,33.0,55.0
54.81102361195654,12.0,55.0
54.249980456860925,28.0,55.0
54.2967340531189,22.0,55.0
54.34348764937687,22.0,55.0
55.13829878576233,13.0,55.0
55.1850523820203,19.0,55.0
54.20322686060295,32.0,55.0
54.4369948418928,21.0,55.0
55.0447915932464,15.0,55.0
54.53050203440874,27.0,55.0
54.81102361195654,19.0,55.0
54.99803799698843,19.0,55.0
54.2967340531189,30.0,55.0
54.390241245634826,23.0,55.0
55.1850523820203,13.0,55.0
55.0447915932464,22.0,55.0
54.390241245634826,29.0,55.0
54.2967340531189,25.0,55.0
53.969458879313095,28.0,55.0
54.390241245634826,20.0,55.0
54.2967340531189,25.0,55.0
54.390241245634826,24.0,55.0
54.15647326434498,28.0,55.0
54.62400922692467,20.0,55.0
54.4369948418928,26.0,55.0
54.7175164194406,21.0,55.0
55.0447915932464,20.0,55.0
54.95128440073046,24.0,55.0
54.06296607182904,34.0,55.0
55.0447915932464,14.0,55.0
54.20322686060295,34.0,55.0
54.81102361195654,18.0,55.0
54.857777208214515,23.0,55.0
54.904530804472486,23.0,55.0
54.904530804472486,24.0,55.0
54.5772556306667,28.0,55.0
54.95128440073046,20.0,55.0
54.904530804472486,24.0,55.0
54.904530804472486,24.0,55.0
54.4369948418928,30.0,55.0
55.41882036331015,13.0,55.0
54.904530804472486,28.0,55.0
55.09154518950436,21.0,55.0
54.99803799698843,24.0,55.0
55.278559574536246,20.0,55.0
54.20322686060295,36.0,55.0
55.13829878576233,15.0,55.0
54.53050203440874,31.0,55.0
55.13829878576233,18.0,55.0
54.5772556306667,30.0,55.0
54.99803799698843,20.0,55.0
54.53050203440874,30.0,55.0
55.13829878576233,18.0,55.0
55.46557395956812,19.0,55.0
54.62400922692467,33.0,55.0
54.62400922692467,25.0,55.0
55.278559574536246,17.0,55.0
54.7175164194406,30.0,55.0
54.904530804472486,23.0,55.0
55.60583474834203,19.0,56.0
55.37206676705219,29.0,56.0
54.904530804472486,33.0,56.0
55.41882036331015,22.0,56.0
55.0447915932464,32.0,56.0
55.60583474834203,21.0,56.0
55.278559574536246,31.0,56.0
54.62400922692467,37.0,56.0
54.5772556306667,32.0,56.0
54.48374843815077,33.0,56.0
54.76427001569857,29.0,56.0
54.81102361195654,31.0,56.0
54.53050203440874,35.0,56.0
55.0447915932464,27.0,56.0
55.79284913337392,22.0,56.0
55.09154518950436,38.0,56.0
55.32531317079422,28.0,56.0
55.74609553711595,25.0,56.0
55.60583474834203,31.0,56.0
55.97986351840579,25.0,56.0
55.88635632588985,30.0,56.0
55.231805978278274,37.0,56.0
54.81102361195654,37.0,56.0
54.76427001569857,34.0,56.0
54.857777208214515,33.0,56.0
56.02661711466375,19.0,56.0
54.95128440073046,43.0,56.0
55.93310992214782,21.0,56.0
55.60583474834203,34.0,56.0
56.21363149969562,23.0,56.0
55.83960272963188,34.0,56.0
56.02661711466375,28.0,56.0
55.37206676705219,38.0,56.0
55.13829878576233,35.0,56.0
55.79284913337392,25.0,56.0
55.13829878576233,39.0,56.0
56.40064588472751,17.0,56.0
55.41882036331015,41.0,56.0
55.55908115208406,31.0,56.0
56.260385095953595,23.0,56.0
56.260385095953595,29.0,56.0
55.79284913337392,35.0,56.0
56.21363149969562,26.0,56.0
56.7279210585333,23.0,56.0
56.7279210585333,27.0,56.0
56.35389228846954,32.0,56.0
56.40064588472751,28.0,56.0
55.55908115208406,39.0,56.0
56.307138692211566,22.0,56.0
56.49415307724345,26.0,56.0
56.49415307724345,28.0,56.0
56.49415307724345,28.0,56.0
57.008442636081114,21.0,56.0
56.58766026975938,31.0,56.0
55.93310992214782,35.0,56.0
55.88635632588985,30.0,56.0
55.74609553711595,31.0,56.0
56.681167462275326,18.0,56.0
56.681167462275326,26.0,56.0
55.97986351840579,35.0,56.0
56.77467465479127,19.0,56.0
56.58766026975938,28.0,56.0
56.96168903982314,21.0,56.0
56.82142825104924,26.0,56.0
56.44739948098548,30.0,56.0
56.82142825104924,21.0,56.0
56.8681818473072,24.0,56.0
57.3357178098869,18.0,56.0
56.260385095953595,36.0,56.0
56.634413866017354,21.0,56.0
56.54090667350141,26.0,56.0
56.8681818473072,20.0,56.0
57.008442636081114,21.0,56.0
57.38247140614487,17.0,56.0
56.49415307724345,32.0,56.0
56.260385095953595,27.0,56.0
56.634413866017354,20.0,56.0
56.58766026975938,24.0,56.0
57.3357178098869,13.0,56.0
56.58766026975938,29.0,56.0
57.008442636081114,17.0,56.0
57.24221061737097,18.0,56.0
57.10194982859706,21.0,56.0
57.429225002402845,15.0,56.0
56.54090667350141,29.0,56.0
56.35389228846954,24.0,56.0
57.14870342485503,12.0,56.0
57.429225002402845,15.0,56.0
56.44739948098548,30.0,56.0
57.52273219491879,7.0,56.0
56.681167462275326,27.0,56.0
56.82142825104924,18.0,56.0
56.54090667350141,22.0,56.0
56.35389228846954,22.0,56.0
57.38247140614487,7.0,56.0
57.52273219491879,14.0,56.0
57.10194982859706,20.0,56.0
56.54090667350141,23.0,56.0
56.49415307724345,19.0,56.0
57.14870342485503,10.0,56.0
56.40064588472751,25.0,56.0
56.8681818473072,12.0,56.0
56.82142825104924,17.0,56.0
56.77467465479127,17.0,56.0
56.40064588472751,21.0,56.0
56.49415307724345,16.0,56.0
56.681167462275326,15.0,56.0
56.634413866017354,17.0,56.0
57.14870342485503,10.0,56.0
57.055196232339085,15.0,56.0
57.28896421362893,11.0,56.0
56.82142825104924,19.0,56.0
57.195457021113,9.0,56.0
57.055196232339085,14.0,56.0
56.82142825104924,16.0,56.0
57.008442636081114,11.0,56.0
56.58766026975938,18.0,56.0
57.14870342485503,7.0,56.0
57.24221061737097,10.0,56.0
56.96168903982314,14.0,56.0
56.49415307724345,18.0,56.0
56.16687790343765,18.0,56.0
56.12012430717968,15.0,56.0
56.49415307724345,10.0,56.0
56.8681818473072,8.0,56.0
56.54090667350141,16.0,56.0
56.8681818473072,8.0,56.0
56.681167462275326,14.0,56.0
56.307138692211566,17.0,56.0
56.634413866017354,9.0,56.0
56.7279210585333,10.0,56.0
56.260385095953595,17.0,56.0
56.681167462275326,7.0,56.0
56.54090667350141,13.0,56.0
55.97986351840579,19.0,56.0
56.96168903982314,1.0,56.0
56.307138692211566,18.0,56.0
55.83960272963188,18.0,56.0
56.07337071092172,11.0,56.0
56.54090667350141,7.0,56.0
56.82142825104924,7.0,56.0
55.69934194085798,24.0,56.0
56.21363149969562,8.0,56.0
55.652588344600005,19.0,56.0
56.44739948098548,4.0,56.0
56.21363149969562,14.0,56.0
56.40064588472751,10.0,56.0
55.60583474834203,21.0,56.0
56.21363149969562,7.0,56.0
55.79284913337392,17.0,56.0
55.97986351840579,11.0,56.0
56.21363149969562,10.0,56.0
56.307138692211566,11.0,56.0
55.652588344600005,20.0,56.0
55.46557395956812,17.0,56.0
56.02661711466375,8.0,56.0
55.69934194085798,17.0,56.0
55.32531317079422,19.0,56.0
55.83960272963188,9.0,56.0
55.83960272963188,14.0,56.0
55.55908115208406,18.0,56.0
55.60583474834203,15.0,56.0
56.21363149969562,7.0,56.0
55.1850523820203,26.0,56.0
55.93310992214782,7.0,56.0
55.88635632588985,15.0,56.0
55.13829878576233,24.0,56.0
55.79284913337392,9.0,56.0
55.32531317079422,21.0,56.0
55.88635632588985,10.0,56.0
55.60583474834203,18.0,56.0
55.1850523820203,21.0,56.0
55.60583474834203,12.0,56.0
55.97986351840579,11.0,56.0
55.79284913337392,17.0,56.0
56.02661711466375,12.0,56.0
56.02661711466375,15.0,56.0
55.51232755582609,21.0,56.0
55.37206676705219,19.0,56.0
55.1850523820203,20.0,56.0
55.69934194085798,12.0,56.0
54.904530804472486,27.0,56.0
55.97986351840579,6.0,56.0
54.857777208214515,30.0,56.0
55.88635632588985,7.0,56.0
55.55908115208406,21.0,56.0
55.60583474834203,17.0,56.0
55.46557395956812,19.0,56.0
55.51232755582609,18.0,56.0
55.51232755582609,18.0,56.0
55.41882036331015,20.0,56.0
55.13829878576233,23.0,56.0
55.46557395956812,16.0,56.0
54.99803799698843,25.0,56.0
54.67076282318263,25.0,56.0
54.67076282318263,23.0,56.0
55.231805978278274,16.0,56.0
55.652588344600005,16.0,56.0
55.1850523820203,26.0,56.0
55.652588344600005,16.0,56.0
55.652588344600005,20.0,56.0
55.32531317079422,24.0,56.0
54.67076282318263,30.0,56.0
54.99803799698843,20.0,56.0
55.55908115208406,16.0,56.0
55.13829878576233,27.0,56.0
55.41882036331015,20.0,56.0
55.32531317079422,23.0,56.0
55.09154518950436,26.0,56.0
55.652588344600005,17.0,56.0
55.55908115208406,23.0,56.0
55.1850523820203,27.0,56.0
55.0447915932464,26.0,56.0
55.231805978278274,22.0,56.0
55.652588344600005,19.0,56.0
55.09154518950436,30.0,56.0
54.95128440073046,27.0,56.0
55.0447915932464,25.0,56.0
54.95128440073046,27.0,56.0
54.95128440073046,26.0,56.0
55.652588344600005,18.0,56.0
55.37206676705219,28.0,56.0
54.857777208214515,32.0,56.0
55.13829878576233,24.0,56.0
55.278559574536246,25.0,56.0
54.904530804472486,31.0,56.0
55.79284913337392,17.0,56.0
55.69934194085798,26.0,56.0
55.13829878576233,32.0,56.0
55.09154518950436,28.0,56.0
55.41882036331015,24.0,56.0
55.55908115208406,25.0,56.0
55.0447915932464,33.0,56.0
55.32531317079422,25.0,56.0
54.99803799698843,32.0,56.0
55.51232755582609,23.0,56.0
55.97986351840579,21.0,56.0
55.278559574536246,35.0,56.0
55.69934194085798,23.0,56.0
55.278559574536246,32.0,56.0
55.32531317079422,28.0,56.0
55.0447915932464,32.0,56.0
55.55908115208406,23.0,56.0
55.09154518950436,34.0,56.0
54.99803799698843,32.0,56.0
55.69934194085798,22.0,56.0
55.32531317079422,33.0,56.0
55.13829878576233,32.0,56.0
55.652588344600005,24.0,56.0
55.37206676705219,33.0,56.0
55.41882036331015,30.0,56.0
55.74609553711595,26.0,56.0
55.51232755582609,32.0,56.0
55.41882036331015,31.0,56.0
56.21363149969562,20.0,56.0
55.97986351840579,30.0,56.0
55.83960272963188,30.0,56.0
56.16687790343765,25.0,56.0
56.21363149969562,27.0,56.0
56.260385095953595,27.0,56.0
55.278559574536246,40.0,56.0
55.652588344600005,26.0,56.0
55.46557395956812,32.0,56.0
55.83960272963188,26.0,56.0
55.83960272963188,29.0,56.0
55.55908115208406,33.0,56.0
55.60583474834203,30.0,56.0
56.44739948098548,19.0,56.0
56.44739948098548,27.0,56.0
55.60583474834203,38.0,56.0
56.35389228846954,20.0,56.0
55.69934194085798,36.0,56.0
56.07337071092172,25.0,56.0
55.652588344600005,34.0,56.0
55.69934194085798,29.0,56.0
56.16687790343765,24.0,56.0
56.7279210585333,21.0,56.0
56.77467465479127,25.0,56.0
56.16687790343765,33.0,56.0
56.54090667350141,23.0,56.0
56.260385095953595,30.0,56.0
56.12012430717968,29.0,56.0
56.07337071092172,28.0,56.0
56.7279210585333,19.0,56.0
56.260385095953595,31.0,56.0
56.681167462275326,21.0,56.0
56.260385095953595,30.0,56.0
56.634413866017354,22.0,56.0
56.07337071092172,32.0,56.0
57.008442636081114,15.0,56.0
56.77467465479127,26.0,56.0
56.77467465479127,24.0,56.0
56.58766026975938,26.0,56.0
57.10194982859706,17.0,56.0
56.8681818473072,25.0,56.0
56.58766026975938,26.0,56.0
57.24221061737097,15.0,56.0
56.40064588472751,31.0,56.0
56.44739948098548,23.0,56.0
56.49415307724345,23.0,56.0
56.7279210585333,20.0,56.0
56.16687790343765,29.0,56.0
56.307138692211566,22.0,56.0
57.24221061737097,12.0,56.0
56.44739948098548,30.0,56.0
56.58766026975938,21.0,56.0
56.307138692211566,26.0,56.0
56.54090667350141,20.0,56.0
57.24221061737097,13.0,56.0
57.10194982859706,21.0,56.0
56.91493544356517,21.0,56.0
56.681167462275326,23.0,56.0
56.634413866017354,21.0,56.0
56.77467465479127,18.0,56.0
56.77467465479127,20.0,56.0
57.055196232339085,16.0,56.0
56.58766026975938,24.0,56.0
56.91493544356517,15.0,56.0
57.14870342485503,15.0,56.0
57.055196232339085,18.0,56.0
57.008442636081114,18.0,56.0
56.96168903982314,18.0,56.0
57.195457021113,14.0,56.0
56.681167462275326,22.0,56.0
56.681167462275326,17.0,56.0
56.8681818473072,15.0,56.0
56.82142825104924,17.0,56.0
56.260385095953595,24.0,56.0
56.96168903982314,9.0,56.0
56.91493544356517,16.0,56.0
56.307138692211566,23.0,56.0
56.634413866017354,13.0,56.0
57.14870342485503,10.0,56.0
56.260385095953595,25.0,56.0
56.49415307724345,14.0,56.0
56.96168903982314,10.0,56.0
56.260385095953595,23.0,56.0
57.14870342485503,5.0,56.0
56.681167462275326,19.0,56.0
56.12012430717968,22.0,56.0
56.82142825104924,8.0,56.0
56.77467465479127,15.0,56.0
56.49415307724345,18.0,56.0
56.8681818473072,10.0,56.0
56.35389228846954,20.0,56.0
56.77467465479127,10.0,56.0
56.260385095953595,20.0,56.0
56.07337071092172,18.0,56.0
56.91493544356517,5.0,56.0
56.681167462275326,15.0,56.0
56.12012430717968,20.0,56.0
56.91493544356517,5.0,56.0
56.58766026975938,16.0,56.0
55.97986351840579,21.0,56.0
56.77467465479127,5.0,56.0
55.97986351840579,23.0,56.0
56.21363149969562,12.0,56.0
56.16687790343765,15.0,56.0
56.54090667350141,10.0,56.0
56.35389228846954,15.0,56.0
55.93310992214782,19.0,56.0
56.12012430717968,13.0,56.0
55.79284913337392,19.0,56.0
56.307138692211566,9.0,56.0
56.40064588472751,13.0,56.0
56.07337071092172,17.0,56.0
55.74609553711595,19.0,56.0
56.307138692211566,9.0,56.0
56.12012430717968,16.0,56.0
55.83960272963188,18.0,56.0
56.44739948098548,8.0,56.0
56.40064588472751,14.0,56.0
56.260385095953595,15.0,56.0
55.69934194085798,21.0,56.0
56.54090667350141,5.0,56.0
55.97986351840579,20.0,56.0
55.55908115208406,20.0,56.0
55.83960272963188,13.0,56.0
56.16687790343765,11.0,56.0
56.16687790343765,14.0,56.0
55.652588344600005,21.0,56.0
55.79284913337392,14.0,56.0
55.88635632588985,14.0,56.0
55.51232755582609,20.0,56.0
56.35389228846954,6.0,56.0
56.35389228846954,13.0,56.0
55.97986351840579,18.0,56.0
56.307138692211566,11.0,56.0
56.02661711466375,17.0,56.0
55.88635632588985,16.0,56.0
56.02661711466375,13.0,56.0
55.88635632588985,16.0,56.0
55.32531317079422,22.0,56.0
55.83960272963188,11.0,56.0
55.278559574536246,23.0,56.0
55.93310992214782,9.0,56.0
55.51232755582609,21.0,56.0
56.12012430717968,9.0,56.0
55.37206676705219,24.0,56.0
55.74609553711595,13.0,56.0
55.37206676705219,21.0,56.0
55.83960272963188,12.0,56.0
55.37206676705219,22.0,56.0
55.93310992214782,11.0,56.0
55.09154518950436,27.0,56.0
55.09154518950436,20.0,56.0
55.09154518950436,20.0,56.0
55.652588344600005,13.0,56.0
55.1850523820203,24.0,56.0
55.69934194085798,13.0,56.0
55.278559574536246,23.0,56.0
55.69934194085798,14.0,56.0
55.652588344600005,19.0,56.0
55.69934194085798,18.0,56.0
55.32531317079422,23.0,56.0
55.79284913337392,14.0,56.0
55.278559574536246,25.0,56.0
55.55908115208406,17.0,56.0
55.55908115208406,20.0,56.0
55.46557395956812,21.0,56.0
55.51232755582609,20.0,56.0
55.46557395956812,21.0,56.0
55.37206676705219,22.0,56.0
55.46557395956812,20.0,56.0
55.69934194085798,18.0,56.0
55.69934194085798,20.0,56.0
55.51232755582609,22.0,56.0
55.69934194085798,18.0,56.0
55.0447915932464,29.0,56.0
55.0447915932464,23.0,56.0
54.99803799698843,24.0,56.0
55.652588344600005,15.0,56.0
54.904530804472486,31.0,56.0
55.74609553711595,14.0,56.0
55.09154518950436,30.0,56.0
55.46557395956812,19.0,56.0
55.60583474834203,21.0,56.0
54.857777208214515,32.0,56.0
55.46557395956812,18.0,56.0
55.13829878576233,27.0,56.0
55.41882036331015,21.0,56.0
54.857777208214515,31.0,56.0
55.231805978278274,0.0,44.0
55.41882036331015,0.0,44.0
55.37206676705219,0.0,44.0
55.37206676705219,0.0,44.0
55.231805978278274,0.0,44.0
54.904530804472486,0.0,44.0
55.69934194085798,0.0,44.0
55.41882036331015,0.0,44.0
55.278559574536246,0.0,44.0
54.857777208214515,0.0,44.0
55.51232755582609,0.0,44.0
55.37206676705219,0.0,44.0
55.60583474834203,0.0,44.0
55.55908115208406,0.0,44.0
55.0447915932464,0.0,44.0
54.99803799698843,0.0,44.0
54.7175164194406,0.0,44.0
