temperatura,regulacja,nastaw_t
50.55644635248133,1.0,45.0
51.07073591131899,0.0,45.0
51.164243103834934,0.0,45.0
51.164243103834934,0.0,45.0
50.46293915996539,0.0,45.0
50.50969275622336,0.0,45.0
50.50969275622336,0.0,45.0
50.7434607375132,0.0,45.0
50.88372152628712,0.0,45.0
50.97722871880306,0.0,45.0
50.46293915996539,0.0,45.0
50.696707141255246,0.0,45.0
50.32267837119147,0.0,45.0
50.22917117867554,0.0,45.0
50.18241758241757,0.0,45.0
50.275924774933515,0.0,45.0
50.790214333771175,0.0,45.0
50.696707141255246,0.0,45.0
50.08891038990163,0.0,45.0
50.275924774933515,0.0,45.0
